,AC_POWER
93156,0.0
93157,0.0
93158,0.0
93159,0.0
93160,0.0
25823,0.0
25840,0.0
93164,0.0
25825,0.0
93161,0.0
25826,0.0
25827,0.0
25828,0.0
93167,0.0
93162,0.0
93163,0.0
93166,0.0
93165,0.0
25848,0.0
25849,0.0
25842,0.0
25843,0.0
25844,0.0
25845,0.0
25847,0.0
25850,0.0
25846,0.0
25853,0.0
25856,0.0
25857,0.0
25858,0.0
25859,0.0
25860,0.0
25861,0.0
25862,0.0
25863,0.0
25851,0.0
25855,0.0
25852,0.0
25854,0.0
93185,0.0
93184,0.0
93183,0.0
93182,0.0
93181,0.0
93180,0.0
93179,0.0
93178,0.0
93177,0.0
93176,0.0
93175,0.0
93174,0.0
93172,0.0
93171,0.0
93170,0.0
93169,0.0
93173,0.0
93168,0.0
93188,0.0
25875,0.0
25874,0.0
25873,0.0
25872,0.0
25871,0.0
25870,0.0
25869,0.0
25868,0.0
25867,0.0
25866,0.0
25865,0.0
93203,0.0
93202,0.0
93201,0.0
93200,0.0
93199,0.0
93198,0.0
93197,0.0
93196,0.0
93195,0.0
93194,0.0
25876,0.0
93193,0.0
93192,0.0
93191,0.0
93190,0.0
25864,0.0
93187,0.0
93189,0.0
25877,0.0
25879,0.0
25880,0.0
25881,0.0
25882,0.0
25883,0.0
25884,0.0
25885,0.0
25878,0.0
93186,0.0
93218,0.0
25906,0.0
25907,0.0
93204,0.0
93205,0.0
93206,0.0
93207,0.0
93208,0.0
93212,0.0
93210,0.0
93211,0.0
25905,0.0
93213,0.0
93214,0.0
93215,0.0
93216,0.0
93217,0.0
93209,0.0
25904,0.0
25900,0.0
25902,0.0
25886,0.0
25887,0.0
25888,0.0
25889,0.0
93220,0.0
25890,0.0
25891,0.0
25903,0.0
25892,0.0
25894,0.0
25895,0.0
25896,0.0
25897,0.0
25898,0.0
25899,0.0
25901,0.0
25893,0.0
93219,0.0
93221,0.0
25922,0.0
93229,0.0
93230,0.0
93231,0.0
93232,0.0
93233,0.0
93234,0.0
93235,0.0
93236,0.0
93237,0.0
93238,0.0
93239,0.0
25924,0.0
25925,0.0
25921,0.0
25927,0.0
93228,0.0
25928,0.0
93227,0.0
93225,0.0
25920,0.0
25919,0.0
25918,0.0
25917,0.0
25916,0.0
25915,0.0
25914,0.0
25913,0.0
25912,0.0
25911,0.0
25910,0.0
25909,0.0
25908,0.0
93223,0.0
93224,0.0
93226,0.0
25929,0.0
25926,0.0
25923,0.0
93222,0.0
93256,0.0
25931,0.0
25930,0.0
93240,0.0
93241,0.0
93242,0.0
93243,0.0
93244,0.0
25933,0.0
93245,0.0
93247,0.0
93248,0.0
93249,0.0
93250,0.0
93251,0.0
93252,0.0
93253,0.0
93254,0.0
93255,0.0
93246,0.0
25934,0.0
25932,0.0
25936,0.0
25951,0.0
25950,0.0
25949,0.0
25948,0.0
25947,0.0
25946,0.0
25935,0.0
25944,0.0
25943,0.0
25945,0.0
25941,0.0
25940,0.0
25939,0.0
25938,0.0
25937,0.0
25942,0.0
93257,0.0
25965,14.5625
25966,14.825
25967,12.9
25968,15.37142857
25969,15.15
25970,14.025
25971,14.2
25972,13.6625
25973,12.9
25957,14.54285714
25958,15.25
25956,16.04285714
25955,14.15714286
25954,15.2
93258,14.62
25952,13.8
25959,15.57142857
25960,14.7875
25961,13.85714286
25962,16.21428571
25963,13.6125
25964,13.8625
93275,14.013333333333332
93274,14.593333333333334
25953,15.5
93272,7.7428571428571455
93273,13.72142857142857
93260,12.779999999999998
93261,13.473333333333333
93262,13.457142857142856
93263,13.585714285714284
93264,14.773333333333332
93259,14.853333333333332
93266,14.52
93267,11.593333333333334
93268,14.5
93269,12.093333333333334
93270,14.926666666666668
93271,14.74
93265,13.646666666666668
25979,44.65
25980,44.54285714
25981,42.025
25982,42.37142857
25983,41.2
25984,46.1375
25985,39.44285714
25986,40.08571429
25987,41.32857143
25990,39.64285714
25989,39.9125
25991,41.75714286
25992,40.3
25993,40.87142857
25995,39.7375
25976,45.34285714
25975,44.925
25974,40.07142857
25988,41.21428571
25994,38.62857143
25977,43.6
93276,36.93571428571429
25978,41.12857143
93293,35.38571428571429
93292,36.76428571428571
93291,33.993333333333325
93290,35.77333333333334
93288,37.77857142857143
93287,27.557142857142857
93286,36.142857142857125
93289,37.35714285714286
93284,37.02857142857143
93285,30.94
93278,35.607142857142854
93279,34.92666666666666
93280,33.77333333333334
93277,35.90714285714285
93282,37.19285714285715
93283,35.05
93281,35.35999999999999
26000,75.9
26006,87.64285714
26001,83.6
25999,81.47142857
26003,76.57142857
26004,78.7375
26002,84.9625
25998,87.4
26005,74.62857143
26016,70.8625
26008,74.3625
26009,76.1625
26010,71.75714286
26011,72.02857143
26012,73.475
26013,73.44285714
26014,73.5625
26015,75.4375
25997,85.11428571
26007,73.6
25996,75.0375
93309,64.89999999999999
93306,70.55999999999997
93305,53.62
93302,68.89333333333335
93307,69.41333333333334
93308,68.22
26017,73.25714286
93310,68.44666666666667
93311,65.38
93301,65.32000000000001
93300,63.59333333333334
93299,67.37333333333333
93298,65.26666666666668
93297,65.86
93296,66.94
93295,66.95333333333332
93294,69.10666666666665
93304,68.70666666666665
93303,58.28666666666666
26025,126.225
26029,120.4571429
26028,146.2875
26027,123.725
26020,144.3714286
26021,134.825
26022,124.5714286
26023,137.7125
26024,140.4
26026,130.8
26019,143.1125
93324,119.10666666666664
93329,114.86
93328,119.26666666666668
93327,112.65333333333332
93326,118.63333333333333
93325,120.38
26030,121.3857143
93323,74.33333333333334
93322,119.79333333333334
93321,98.0
93320,119.35333333333334
26018,122.8285714
26031,125.1285714
93319,114.08
26033,117.15
26032,117.675
93318,120.71333333333332
93317,117.24666666666668
93316,114.52666666666666
93314,117.10666666666668
93313,116.37333333333332
93315,111.12857142857142
26039,121.4
26038,115.1142857
26037,124.2
26036,119.9571429
26035,120.4125
26034,121.5857143
93312,120.05333333333331
93335,155.40666666666667
93341,118.39333333333332
93342,159.90666666666667
93343,162.67999999999998
93336,159.60666666666668
93334,151.34
93346,160.28
93332,156.73333333333332
93331,156.48666666666665
93330,159.09333333333333
93344,157.0
93345,148.11333333333334
93340,162.04666666666665
93347,156.07999999999998
93333,147.32
93339,129.7
26060,173.275
93337,153.83333333333334
26040,183.9625
26041,214.1571429
26042,214.3875
26043,200.2142857
26044,187.375
26045,203.8
26047,189.3857143
26048,197.1875
26049,186.1857143
93338,157.02
26050,217.8714286
26052,182.6625
26053,188.85
26054,175.9714286
26055,177.4285714
26056,183.325
26057,181.0857143
26058,179.5125
26059,187.6875
26061,182.2142857
26051,179.45
26046,209.2375
26072,296.3875
26063,291.125
93350,238.2
93351,208.76666666666668
93353,236.14285714285717
93354,233.55
93355,227.25333333333333
93356,236.52142857142857
93357,181.61333333333332
93349,233.6
93358,234.0133333333333
93360,235.0857142857143
93361,236.18666666666664
93362,238.9142857142857
93363,231.23571428571427
93364,238.68
93365,228.25333333333333
26062,252.4857143
93359,158.98000000000002
93348,236.4
93352,233.54285714285717
26068,285.3714286
26066,260.2857143
26082,240.8571429
26081,259.2428571
26080,248.8714286
26079,253.525
26067,279.5
26065,273.375
26078,253.1142857
26076,246.2
26075,260.3428571
26074,252.8714286
26073,246.6428571
26071,250.8142857
26070,269.1714286
26077,248.4375
26069,255.1428571
26083,252.725
26064,292.6
93369,345.6133333333333
93383,367.2866666666666
93382,375.9785714285714
93381,352.92666666666673
93380,370.23333333333335
93379,382.02
93378,376.5266666666667
93368,369.70714285714286
93377,187.91428571428568
93375,305.32666666666665
93374,376.27333333333326
93373,363.6
93372,374.82
93371,365.8733333333333
93370,359.48
93366,378.06
93376,378.1066666666666
93367,367.0571428571428
26084,323.7625
26105,326.8428571
26085,368.7857143
26086,371.5625
26087,348.2857143
26089,358.3571429
26090,362.825
26091,329.375
26092,339.5142857
26093,323.2
26094,375.5
26088,336.6125
26096,327.825
26097,329.9428571
26098,319.1714286
26099,322.3428571
26100,326.825
26101,327.9
26102,323.7125
26103,335.0875
26104,311.75
26095,317.05
93396,458.3466666666666
93395,180.48
93394,456.4071428571429
93393,371.18666666666667
93392,458.89333333333326
93391,438.63571428571424
93386,447.35333333333347
93389,446.44
93388,438.86
93387,420.5
93385,444.12000000000006
93384,460.4933333333333
93397,459.3857142857143
93390,457.14
93398,450.2600000000001
26123,407.925
93400,454.0866666666667
26125,416.0
93399,431.41333333333336
26122,406.7571429
26121,401.8875
26120,398.8125
26119,409.55
26118,408.4285714
26117,393.0142857
26116,458.7375
26115,402.0285714
26114,420.9
26113,409.7
26112,444.0714286
26111,441.325
26110,418.4
26109,427.6875
26108,453.6
26107,451.2125
26106,399.1714286
26126,388.5
26127,406.9125
26124,407.1285714
93401,442.2714285714285
26133,520.1571429
93405,495.04
93404,519.9533333333333
93403,518.0933333333334
93402,541.6066666666666
93407,517.4133333333334
93408,536.3866666666667
93409,510.3133333333333
93410,540.0933333333334
93411,438.06666666666655
93412,530.6133333333332
93413,111.54666666666664
93414,538.7933333333334
93415,534.4666666666667
93416,522.1533333333333
93417,500.0866666666667
93418,529.8066666666667
93406,507.96
26134,516.1571429
26149,482.9571429
26138,537.5142857
26132,494.95
26131,504.0
26130,526.1857143
26129,528.9142857
26128,464.9285714
26135,485.6375
26136,498.1142857
26137,477.75
26148,461.6875
26143,478.9857143
26139,458.5857143
26140,484.675
26141,483.7714286
26142,475.6142857
26144,482.475
26145,484.5285714
26146,482.8375
26147,490.9625
93419,513.9133333333332
26171,567.225
26170,542.6714286
93421,589.0066666666668
26151,612.0625
26152,609.8625
26153,584.65
26154,580.0714286
26155,603.725
26156,598.1125
26157,568.5428571
26158,581.325
26150,541.75
26159,559.4285714
26161,533.575
93420,616.9933333333336
26163,565.6
26164,559.5875
26165,562.7375
26166,566.6142857
26167,568.8125
26168,564.9142857
26160,620.1875
26169,573.9285714
26162,568.9285714
93429,496.98666666666657
93435,568.0733333333334
93434,592.9733333333334
93433,608.92
93432,614.0266666666665
93431,409.4733333333333
93430,604.66
93422,590.9066666666668
93437,587.6533333333334
93428,615.6133333333332
93427,582.6866666666667
93426,610.9266666666665
93425,588.82
93424,577.1
93423,562.36
93436,604.5133333333332
93442,656.7466666666666
93443,669.8733333333333
26178,679.3571429
26179,652.7125
26193,656.1714286
26192,618.3428571
26191,662.9125
26190,654.675
26189,656.9285714
26188,651.6625
26176,668.425
26187,648.8428571
26185,648.1
26184,649.7285714
26183,609.3857143
26182,705.2285714
26181,644.3
26180,669.5
26186,645.3857143
26175,668.2714286
26177,690.1285714
26173,697.4571429
26174,693.2571429
93444,684.8142857142858
93445,648.8866666666668
93446,691.7428571428571
93447,560.0400000000001
93449,462.0533333333333
93450,685.9142857142857
93451,684.2199999999999
93452,671.86
93448,681.1933333333334
93454,686.0333333333335
93455,665.68
93441,634.5999999999999
93440,673.24
93439,670.3133333333333
93438,694.6071428571428
93453,645.4666666666666
26172,620.9
26206,734.3875
26207,736.5875
26208,729.35
26209,730.7625
26212,739.8428571
26211,741.2625
26213,746.9142857
26205,687.4625
26210,734.1714286
26204,791.3125
26195,780.8625
26202,755.575
26201,738.0
26200,765.4125
26199,769.1142857
26198,754.3714286
26197,745.4
26196,782.4125
26194,698.1875
26214,698.2875
26203,725.6857143
26215,737.5125
93456,784.16
93457,755.1214285714284
93458,755.6785714285713
93473,752.1466666666665
93472,772.4000000000002
93471,720.9071428571427
93470,754.1000000000001
93468,781.0933333333332
93467,668.9642857142858
93469,777.1
93465,635.1214285714285
93461,750.6928571428573
93460,734.4499999999998
93466,770.8666666666669
93462,778.0533333333334
93463,745.2666666666665
93464,779.8599999999999
93459,717.6714285714285
93488,819.8733333333333
93491,821.1357142857142
93475,823.7466666666669
93476,824.1133333333332
93477,780.6533333333333
93478,803.1466666666665
93489,791.1866666666666
93479,819.7733333333333
93481,813.3071428571427
93490,842.0133333333331
93483,690.32
93484,839.8285714285713
93485,738.5999999999998
93486,852.9399999999998
93487,846.5642857142858
93480,852.4933333333332
93482,855.7133333333331
93474,859.6533333333333
26216,760.3571429
26237,745.5857143
26236,763.3714286
26235,809.7142857
26234,802.3
26233,809.2142857
26231,798.5571429
26230,797.4857143
26229,800.9714286
26228,798.5571429
26227,747.9142857
26232,804.075
26225,795.1
26226,858.1428571
26218,847.0428571
26219,812.7375
26220,823.875
26217,846.8
26222,828.1857143
26223,806.325
26224,823.6285714
26221,836.7875
93501,738.02
93492,926.9133333333332
93493,889.0333333333334
93494,887.5599999999998
93495,841.1400000000001
93496,865.7533333333333
93497,883.6666666666665
93498,918.5266666666665
93499,871.4799999999999
93500,923.4466666666668
93502,900.14
26248,914.2
93504,919.44
26258,821.7375
26259,867.4125
26249,798.4625
93503,666.0400000000002
26255,869.8375
26254,859.2714286
26253,859.2875
26252,857.725
26251,853.3857143
26250,864.125
26238,813.35
26239,903.4125
26240,903.7625
26241,865.0
26242,881.1142857
26243,890.4571429
26244,883.4375
26245,862.5285714
26246,875.9428571
26247,852.1
93509,881.8266666666667
93508,906.8333333333331
93507,852.7733333333334
93506,878.26
93505,902.7333333333331
26257,867.0375
26256,863.35
93527,930.7
93525,904.1733333333333
93510,982.86
93511,939.3266666666666
93512,941.8333333333331
93513,893.5266666666665
93515,936.5466666666669
93516,973.3466666666667
93526,958.7333333333331
93517,924.2666666666669
93519,791.0933333333332
93520,950.986666666667
93521,779.9933333333332
93522,976.12
93523,961.64
93524,931.0466666666665
93518,978.2266666666667
93514,917.2066666666669
26280,879.2285714
26277,928.6285714
26281,920.1142857
26279,931.1142857
26276,924.75
26275,919.2
26274,918.6285714
26273,916.6375
26272,925.5285714
26271,858.9857143
26270,979.0
26278,926.1857143
26269,916.8875
26268,942.9
26267,927.85
26266,913.2428571
26265,953.7
26264,948.325
26263,924.825
26262,962.5
26261,966.1
26260,875.9857143
26291,877.9857143
26292,966.1857143
26295,968.9
26294,926.9875
26290,984.4285714
26296,972.5875
26293,806.5
26289,973.2857143
26284,984.975
26287,974.6571429
26286,959.3428571
26285,957.0714286
26283,950.9428571
26282,824.9125
26297,924.9
93530,1014.82
26288,987.4
26298,934.4428571
26299,986.075
26300,965.125
93528,1063.5357142857144
93544,1046.5799999999997
93543,188.2133333333333
93542,995.1533333333331
93541,1046.7866666666666
93540,1056.3642857142854
93539,1054.1733333333334
93538,1040.3
93537,853.3399999999998
93545,203.90666666666667
93535,403.03333333333336
93536,1043.75
26301,951.275
26302,904.6375
26303,983.3125
93529,1023.8466666666668
93532,189.56666666666663
93533,997.96
93534,1056.8642857142856
93531,966.6666666666669
93563,650.5714285714287
93562,1063.5571428571427
93561,0.0
93560,1049.28
93559,676.0428571428572
93558,363.9599999999999
93557,1083.6428571428569
93555,857.3533333333332
93553,648.2
93552,363.8666666666666
93550,0.0
93549,982.22
93548,1055.5071428571428
93547,1043.5285714285712
93546,507.7866666666666
93556,1060.2285714285713
93551,1061.5800000000002
93554,1075.5266666666669
26304,881.0428571
26325,968.0857143
26323,1009.271429
26322,1030.1
26321,952.3142857
26320,1025.15
26319,1026.242857
26318,951.4857143
26317,1029.128571
26316,963.9142857
26315,880.4428571
26324,969.5571429
26313,994.325
26312,1021.571429
26311,1026.6625
26310,1057.785714
26309,1062.2625
26308,1030.525
26307,1017.9625
26306,1055.314286
26305,1048.6375
26314,1030.9
93580,1111.6
93579,0.0
93575,1119.9800000000002
93577,1113.2733333333333
93576,0.0
26347,1050.928571
93578,1073.5500000000002
26346,995.35
26341,926.1
26344,1077.8375
26343,1014.9125
26342,1009.728571
26340,936.525
26339,1068.585714
26333,1039.1
93581,1082.1666666666667
93574,1105.506666666667
26345,1108.075
93573,917.18
26334,1046.625
93571,1073.98
26329,996.3
26330,1102.457143
26331,1053.542857
26332,985.2125
26338,1009.475
26337,1003.8125
26336,1127.5
26335,1059.628571
26327,1141.771429
93572,523.42
26328,1046.3125
93570,0.0
93569,1078.285714285715
93568,0.0
93567,1033.7800000000002
93566,1078.7866666666666
93565,1085.1066666666668
93564,0.0
26326,981.4125
26348,970.4
26349,999.8875
26350,885.4571429
26351,886.025
26352,971.2
26367,987.8285714
26354,842.1
26355,900.825
26356,1071.614286
26357,1040.3125
26369,1047.0625
26359,874.2
26360,1115.671429
26361,1092.385714
26362,840.4428571
26363,933.3
26364,897.4714286
26365,847.3571429
26366,961.5
26368,974.9285714
26353,970.75
26358,1012.8125
93593,1178.1666666666663
93584,1141.2533333333336
93585,1086.7428571428572
93586,0.0
93587,1139.6133333333337
93588,0.0
93589,1138.8333333333337
93590,0.0
93591,963.0357142857142
93592,1172.8533333333332
93582,0.0
93594,0.0
93595,1182.0266666666669
93596,1130.4800000000002
93597,0.0
93598,1177.5399999999995
93599,1148.6999999999998
93583,1142.08
93600,0.0
93601,1198.2799999999995
93602,1196.7533333333336
93615,0.0
26370,1022.8625
26371,976.0428571
26391,1002.657143
26390,834.725
26389,1016.625
26388,919.3875
26387,957.5875
26386,876.8375
26385,875.4
26384,925.9625
26383,868.625
93603,1119.0
26382,899.3375
26380,973.5857143
93614,1172.0800000000002
26378,884.7625
26377,883.3571429
26376,1010.85
26375,889.2428571
26374,904.375
26373,857.2428571
26372,909.3
26381,867.6
93604,0.0
26379,942.7428571
93606,0.0
93605,1191.8666666666666
93616,1221.3466666666668
93617,1193.7666666666669
93613,1212.8133333333333
93612,0.0
93610,1209.9599999999998
93609,391.4133333333333
93608,0.0
93611,1154.7666666666669
93607,1173.6266666666666
93621,1131.0133333333335
93620,1211.4285714285716
93619,1214.142857142857
93618,0.0
26392,1109.6
26393,1134.525
26394,1249.957143
26395,1083.95
26396,900.5285714
26397,1115.3875
26398,1205.957143
26399,1044.875
26400,1099.685714
26401,1093.65
26403,999.2571429
26404,1090.985714
26406,1173.2
26407,1085.9
26408,944.5428571
26409,1193.642857
26410,995.3142857
26411,855.6428571
26412,1043.585714
26413,995.4875
93622,0.0
93623,1209.1866666666665
26405,1062.085714
93625,1192.7666666666664
93624,0.0
93635,1207.6266666666666
93634,1239.235714285714
93633,0.0
93632,1201.28
26402,1149.5375
93630,0.0
93629,1163.1285714285716
93628,1225.4599999999998
93627,0.0
93626,0.0
93631,1232.1933333333336
26418,1253.2375
26419,1245.442857
26420,1221.7
26422,1229.171429
26423,1206.285714
26424,1260.942857
26426,1228.7875
26428,1211.971429
26417,1213.485714
26429,1211.8
26430,1217.925
26431,1224.1
26432,1245.3625
26433,1235.3625
26434,1170.1125
26435,1224.885714
26427,1192.885714
26416,1253.475
26425,1121.225
26414,1143.475
26415,1234.628571
93636,0.0
93637,1193.2933333333333
93638,1195.6666666666667
93639,1131.0266666666666
93640,0.0
93641,1190.94
93642,0.0
93643,1179.0571428571427
26421,1220.114286
93645,0.0
93644,0.0
93652,1221.32
93651,0.0
93650,1180.5733333333333
93653,1191.5785714285714
93648,0.0
93647,1152.9466666666667
93649,1220.2785714285717
93646,1211.8071428571427
26455,1285.485714
26454,1296.428571
26457,1258.325
26456,1221.814286
26452,1260.328571
26451,1251.875
26453,1233.825
26449,1245.5875
26450,1251.6
26444,1287.6625
26447,1173.085714
26446,1309.925
26445,1258.485714
26442,1237.142857
26441,1279.675
26440,1288.457143
26439,1254.4625
26438,1296.171429
26436,1154.342857
26448,1279.357143
26437,1287.5875
26443,1262.542857
93668,1211.993333333333
93657,1150.8666666666668
93658,0.0
93659,1216.1133333333332
93660,0.0
93661,1201.2933333333333
93662,0.0
93655,1218.9533333333334
93663,0.0
93665,1258.7066666666667
93666,0.0
93667,1243.68
93669,0.0
93670,1245.3133333333333
93671,1218.0933333333332
93664,1236.0733333333333
93654,0.0
93656,1217.86
26459,1275.814286
93677,1222.12
93676,0.0
93675,1160.54
93674,1225.0533333333335
93673,1230.3466666666668
93672,0.0
26478,1101.4
26479,1195.457143
26475,1208.242857
26477,1273.3125
26474,1187.4875
26473,1124.985714
26472,1125.242857
26471,1259.9
26470,1164.8125
26469,1160.9125
26468,1307.728571
26467,1177.5125
26465,1280.3
26464,1275.0125
26463,1232.2
93678,0.0
26462,1245.7
26461,1285.685714
26458,1194.1375
26460,1288.1625
93679,1212.186666666667
26466,1257.214286
93681,0.0
93680,0.0
93689,1225.3133333333335
93688,1256.5733333333335
93687,0.0
26476,1296.625
93685,1252.52
93684,0.0
93683,1183.78
93682,1243.4
93686,1217.2
26483,1281.5
26484,1132.042857
26485,1295.25
26486,1241.414286
26487,1164.014286
26488,1263.657143
26489,1195.642857
26501,1135.25
26482,1319.157143
26500,1009.357143
26499,1162.5
26498,1165.9
26497,1165.2
26496,1052.757143
26495,1077.0625
26494,1155.95
26493,1070.528571
26490,1286.225
26481,1185.9125
26480,1214.0
93699,0.0
93690,0.0
93691,1238.746666666667
93692,1234.5533333333333
93693,1168.4
93694,0.0
93695,1233.4499999999998
93696,0.0
93697,1221.74
93698,0.0
26491,1162.614286
93700,1252.746666666667
93701,1274.3933333333332
93702,0.0
93703,1262.013333333333
93704,1228.2785714285712
93705,0.0
93706,1266.253333333333
93707,1237.7066666666665
26492,1134.642857
93725,1243.4533333333331
93724,1271.85
93718,1257.8466666666666
93722,1229.4
93721,1266.9599999999998
93720,0.0
93719,1283.2142857142858
93717,0.0
93716,0.0
93713,1239.68
93712,0.0
93711,1172.5666666666666
93710,1241.4785714285715
93709,1244.8499999999997
93708,0.0
93723,0.0
93714,0.0
93715,1226.46
26503,1160.58
26521,1279.366667
26522,1267.533333
26523,1275.25
26502,1233.116667
26519,1188.233333
26518,1270.585714
26517,1151.616667
26516,1140.683333
26515,1290.557143
26514,1306.75
26520,1330.583333
26512,1283.78
26511,1227.842857
26504,1307.0
26510,1272.328571
26509,1345.985714
26505,1278.94
26506,1346.5
26507,1320.86
26513,1209.8
26508,1261.566667
26535,1088.6125
26533,934.8571429
26532,1084.042857
26531,1020.614286
26527,987.1285714
26529,1106.942857
26528,993.5714286
26526,1246.8375
26525,1184.071429
26524,1129.1875
26530,1193.9875
26536,966.2875
26539,1090.471429
26538,1059.871429
93734,0.0
93733,1216.1
93732,0.0
93731,1232.746666666667
93730,0.0
93729,1168.14
93728,1234.3733333333334
93727,1235.7133333333331
93726,0.0
93737,1191.0666666666664
26544,944.5
26543,1090.5875
26542,1122.3
26541,1073.914286
26540,1059.771429
26537,1071.1
26545,982.3714286
26534,1227.028571
93739,1260.253333333333
93735,0.0
93738,0.0
93743,1237.14
93736,1253.08
93740,1184.86
93742,1263.0400000000002
93741,0.0
93744,0.0
26551,1140.575
26552,1117.785714
26553,1152.671429
26554,1197.685714
26555,1055.971429
26556,1201.575
26557,1056.785714
26559,1232.857143
26550,1237.014286
26560,1221.2125
26562,1178.614286
26563,1275.5625
26565,1277.4
26566,1055.985714
26567,1264.6875
26558,1170.357143
26549,1092.425
26564,1296.314286
26547,1204.575
93745,1233.44
26548,1168.357143
93746,1230.253333333333
93747,1163.6066666666666
93748,0.0
93749,1223.7666666666669
93750,0.0
93751,1215.9714285714283
93752,0.0
93753,0.0
26561,1191.6625
93755,1184.4266666666665
93756,0.0
93757,1256.1999999999998
93758,1219.3933333333334
93759,0.0
93760,1260.0933333333337
93761,1231.607142857143
26546,1131.528571
93754,1249.8071428571427
26586,1260.325
26587,1262.8875
26588,1227.925
26589,1238.285714
93764,1222.7866666666666
93768,0.0
93766,0.0
93767,1219.12
26585,1259.428571
93769,1205.9666666666667
93770,0.0
93771,0.0
93765,1152.7428571428572
26584,1255.5
26580,1256.6375
26582,1247.028571
26568,1187.071429
26569,1273.757143
26570,1286.325
26571,1249.128571
26572,1279.1875
26573,1268.9
26583,1259.914286
26574,1249.5375
26576,1278.2625
26577,1267.05
26578,1301.071429
26579,1165.142857
93763,1223.3066666666668
26581,1234.5125
93762,0.0
26575,1261.0375
93772,1234.926666666667
93776,1196.6733333333334
93774,0.0
93775,1243.2266666666667
93777,0.0
93778,1250.906666666667
93773,1262.1866666666667
93779,1217.506666666667
26594,1157.585714
26593,962.3625
26592,930.5142857
26591,959.05
26590,911.9
93780,0.0
93781,1179.62
93782,1147.74
93783,1123.92
93784,0.0
93785,1116.9214285714284
93786,0.0
93787,1167.9533333333334
93788,0.0
93789,586.9533333333335
93790,1213.1866666666665
93791,1105.993333333333
93792,0.0
93793,1215.4600000000005
93794,1108.7428571428572
93795,0.0
26595,989.9
93796,1199.1733333333332
26596,876.0857143
26598,1051.728571
26597,1133.2
26611,1032.6375
26610,988.8571429
26609,1142.442857
26608,1095.042857
26607,1017.3625
26606,1112.942857
93797,1192.6
26604,852.9625
26603,1044.057143
26602,1085.828571
26601,890.9375
26600,963.8
26599,1064.757143
26605,954.825
93799,158.32666666666665
93814,161.67333333333335
93813,0.0
93812,235.92
93811,160.65999999999997
93810,0.0
93809,163.86
93805,155.8733333333333
93807,0.0
93806,0.0
93804,0.0
93803,238.53999999999996
93802,0.0
93801,148.58666666666664
93808,159.76000000000002
93800,158.83333333333331
26630,660.7625
93815,157.70666666666665
26626,798.0142857
26625,683.05
26624,660.8375
26623,624.9285714
26622,767.2
26621,693.6875
26620,723.3875
26619,667.6
26618,685.6714286
26617,747.8571429
26616,760.275
26615,729.8142857
26614,678.0142857
26613,749.0428571
26612,648.2
93798,0.0
26627,703.5285714
26628,742.025
26631,719.4875
26632,645.2
26633,731.5428571
26629,733.1428571
93816,0.0
26639,995.725
26638,896.5428571
26637,978.35
93817,643.05
93818,642.4285714285713
93819,0.0
93820,0.0
93821,597.8666666666667
93822,0.0
93823,590.52
26640,987.0125
26641,976.1428571
26644,1020.7875
26643,1009.171429
93824,0.0
26645,912.9625
26646,942.1428571
26647,941.6285714
26648,1023.0375
26649,1100.55
26650,909.7571429
26651,988.9125
26652,947.2428571
26653,862.6285714
26654,959.0857143
26642,1010.457143
93825,376.1266666666667
93826,619.4866666666667
93827,661.45
26655,998.55
26636,986.6875
26634,897.325
93833,599.5933333333334
26635,1034.125
93831,0.0
93830,0.0
93829,636.3133333333334
93828,0.0
93832,656.1071428571428
26674,1179.457143
26669,1001.58
26670,688.3666667
26671,735.475
26672,1035.48
26673,672.3333333
26675,1212.714286
26664,956.6166667
26677,1098.6
26666,898.1714286
26665,909.4571429
26663,971.3
26662,714.7833333
26661,942.3142857
26660,1095.4
26658,716.5833333
26659,941.1285714
26676,771.525
26657,848.3
93838,0.0
26668,927.1375
93851,1108.9714285714288
93850,1131.4
93849,0.0
93848,0.0
93847,1127.4142857142856
93846,0.0
93845,988.24
93844,1121.1357142857144
93843,924.1066666666668
93842,0.0
93841,1089.5785714285712
93840,0.0
93839,1104.8466666666668
93837,0.0
93836,1108.7733333333333
93835,1107.9533333333331
93834,0.0
26656,984.35
26667,917.8
93857,1064.7
26679,559.3875
93868,1090.8666666666663
93867,0.0
93866,0.0
93865,1085.2800000000002
93864,0.0
93863,808.4733333333332
93862,1081.56
93861,891.6733333333334
93860,0.0
93859,1051.0733333333333
93852,0.0
93853,1067.6533333333334
93854,1070.6733333333334
93855,662.4933333333332
93856,0.0
93869,1065.993333333333
26699,425.6714286
26698,610.4142857
26697,372.3375
26681,465.0375
26682,390.9125
26683,429.2125
26684,456.2571429
26685,431.6142857
26686,402.9875
26687,538.3142857
26678,372.9857143
26688,515.4125
93858,0.0
26691,392.9
26692,641.9857143
26693,636.4
26694,400.9375
26695,498.3571429
26696,377.375
26689,377.1428571
26690,539.7
26680,495.3428571
26716,866.8142857
26704,977.5857143
26705,824.5714286
26706,721.5
93874,67.92142857142858
26707,729.0
26708,785.8428571
26709,761.9714286
26703,831.2428571
26710,758.6142857
26712,732.2375
26713,769.3142857
26714,757.4
26715,744.4142857
26721,919.8285714
26720,656.2625
26719,916.9285714
26711,702.9142857
26702,780.875
26701,756.6
26700,648.3142857
93882,0.0
93881,1054.5666666666668
93880,1044.8733333333334
93879,859.26
93878,0.0
93877,1009.64
93870,0.0
93871,1025.4133333333334
